42.06359,-94.09641,20,200th Street Middle Beaver Creek Bridge,https://bridgehunter.com/photos/39/20/392020-M.jpg
42.04909,-94.10685,0,210th Street Bridge,https://bridgehunter.com/photos/11/26/112641-M.jpg
42.1853,-78.6811,0,219 Over Great Valley Creek,https://bridgehunter.com/photos/36/04/360497-M.jpg
42.17367,-78.69041,0,219(2) over Great Valley Creek,https://bridgehunter.com/photos/36/05/360505-M.jpg
36.1324,-95.99099,0,21st Street Bridge,https://bridgehunter.com/photos/13/35/133542-M.jpg
40.98622,-94.7288,0,220th Street Bridge,https://bridgehunter.com/photos/25/76/257655-M.jpg
42.03417,-93.07056,20,220th Street Bridge,https://bridgehunter.com/photos/38/77/387794-M.jpg
42.47221,-94.29273,0,220th Street Overpass,https://bridgehunter.com/photos/44/51/445161-M.jpg
44.19278,-92.77667,0,227th Ave Bridge,https://bridgehunter.com/photos/16/52/165289-M.jpg
42.21818,-92.0662,0,22nd Avenue Bridge,https://bridgehunter.com/photos/25/43/254375-M.jpg
33.51443,-86.80199,0,22nd Street Viaduct,https://bridgehunter.com/photos/19/47/194733-M.jpg
42.0295,-93.08523,0,230th Street Bridge,https://bridgehunter.com/photos/38/77/387783-M.jpg
42.03062,-93.079,0,230th Street Linn Creek Tributary Bridge,https://bridgehunter.com/photos/38/78/387823-M.jpg
42.02577,-93.11252,0,230th Street Tributary Bridge,https://bridgehunter.com/photos/38/80/388062-M.jpg
40.89481,-73.86183,0,233rd Street Bridge,https://bridgehunter.com/photos/45/99/459968-M.jpg
40.96931,-94.83384,25,235th Street Bridge,https://bridgehunter.com/photos/39/25/392544-M.jpg
39.75132,-105.01668,8581,23rd Avenue Bridge,https://bridgehunter.com/photos/19/38/193833-M.jpg
37.75451,-122.40305,0,23rd Street Bridge (US 101),https://bridgehunter.com/photos/29/29/292928-M.jpg
39.08704,-94.60401,0,23rd Street Viaduct,https://bridgehunter.com/photos/25/11/251183-M.jpg
